Total Volume, Total Energy, Total Energy (Particle) 
2.050400, 8408.390015, 6340.221991
2.049600, 8404.865340, 6340.072166
2.046400, 8375.751297, 6339.390106
2.044800, 8365.697640, 6338.533691
2.038800, 8318.302411, 6337.529267
2.038400, 8313.573598, 6336.704427
2.039200, 8317.421795, 6335.729225
2.042400, 8343.928232, 6334.634340
2.041600, 8339.296164, 6333.348533
2.032400, 8265.582259, 6332.172480
2.041200, 8333.383234, 6330.927855
2.048800, 8394.202348, 6330.078798
2.041200, 8335.159478, 6329.474433
2.038800, 8312.577151, 6329.068275
2.040800, 8330.675957, 6328.969041
2.040000, 8323.093107, 6329.097830
2.037600, 8302.243749, 6329.803379
2.048800, 8395.343148, 6330.954962
2.044400, 8359.475163, 6332.450160
2.049600, 8401.420205, 6334.218604
2.050000, 8406.515972, 6336.440273
2.046000, 8372.684595, 6338.869108
2.050400, 8406.679709, 6341.345664
2.049200, 8397.624168, 6343.784997
2.044800, 8361.502659, 6346.782872
2.048000, 8388.897426, 6349.694873
2.046000, 8369.397285, 6352.503643
2.053200, 8426.425097, 6355.054542
2.052000, 8419.410274, 6357.420912
2.052800, 8426.757724, 6359.311605
2.053600, 8435.887275, 6360.890889
2.055200, 8447.222194, 6361.719738
2.058400, 8472.065453, 6362.092798
2.056800, 8458.992160, 6362.047657
2.052800, 8431.392083, 6361.358161
2.055200, 8452.277604, 6360.427533
2.055200, 8452.304089, 6358.708142
2.067600, 8551.218839, 6357.191385
2.062800, 8511.541752, 6354.902889
2.066400, 8540.459740, 6352.806587
2.055600, 8452.675667, 6350.539175
2.056400, 8455.363977, 6348.470493
2.057200, 8463.082296, 6346.523201
2.058800, 8474.336939, 6345.013799
2.054800, 8444.553707, 6343.666278
2.067200, 8547.568821, 6342.765564
2.064000, 8521.473422, 6341.571368
2.064800, 8527.442516, 6341.006066
2.063200, 8511.620330, 6340.711109
2.078400, 8639.025261, 6341.051676
2.076400, 8622.070256, 6341.873422
2.078400, 8638.506117, 6342.907292
2.079600, 8647.898171, 6344.304591
2.077600, 8628.395327, 6346.263106
2.081600, 8662.862686, 6348.652094
2.077200, 8625.582472, 6351.596647
2.080400, 8654.255892, 6354.870989
2.072400, 8591.534967, 6357.169821
2.079600, 8647.376980, 6360.895281
2.075600, 8610.852738, 6364.482251
2.076400, 8617.172966, 6367.793915
2.074400, 8598.298529, 6370.941751
2.078400, 8629.719085, 6373.264824
2.083200, 8669.864355, 6375.683890
2.084800, 8680.528873, 6378.134123
2.082400, 8661.292185, 6379.843655
2.084400, 8678.454008, 6380.748289
2.079200, 8638.200328, 6381.209228
2.077200, 8625.905361, 6379.805541
2.076800, 8616.513729, 6379.221597
2.087200, 8702.516072, 6378.634604
2.081200, 8650.837061, 6377.892140
2.082800, 8666.027333, 6376.804413
2.077600, 8621.885850, 6375.178501
2.075200, 8603.734436, 6372.887926
2.079200, 8631.225770, 6371.270879
2.080800, 8650.531057, 6369.486937
2.084400, 8679.035168, 6367.758515
2.082000, 8658.874754, 6365.962633
2.077200, 8619.398794, 6364.026712
2.084000, 8672.963049, 6362.897713
2.088000, 8706.588563, 6362.304974
2.083200, 8668.473050, 6362.083004
2.090000, 8724.143983, 6362.122885
2.084400, 8680.149855, 6362.395404
2.087600, 8707.458259, 6362.485595
2.088400, 8711.408752, 6362.807456
2.088000, 8708.586766, 6363.576072
2.086000, 8692.713088, 6364.466995
2.087200, 8703.011397, 6365.002580
2.088400, 8711.912879, 6365.835726
2.082400, 8662.057539, 6367.068271
2.083600, 8679.990276, 6362.133839
2.080800, 8649.145670, 6363.203011
2.078400, 8630.179528, 6363.889037
2.082000, 8660.664172, 6364.853941
2.092000, 8741.890638, 6366.056330
2.094400, 8763.109816, 6366.671670
2.097600, 8787.858321, 6367.325303
2.093600, 8759.485151, 6367.965408
2.097600, 8791.387279, 6368.579680
2.093600, 8759.590373, 6369.022259
2.088800, 8721.878979, 6368.166743
2.092800, 8753.258608, 6367.219799
2.082800, 8672.550763, 6366.760832
2.080400, 8654.007509, 6366.889734
2.081200, 8664.033150, 6366.650743
2.083200, 8675.200545, 6366.646430
2.082000, 8663.536391, 6366.872027
2.086800, 8702.567525, 6367.171576
2.090800, 8733.244628, 6367.516596
2.084400, 8684.085044, 6368.023915
2.084800, 8686.572676, 6368.629700
2.091200, 8741.147811, 6369.138228
2.082000, 8686.222432, 6351.792038
2.083600, 8677.395418, 6352.845157
2.088000, 8712.151243, 6354.495818
2.086000, 8693.543922, 6356.397523
2.085200, 8684.299236, 6358.300027
2.081600, 8654.919925, 6360.207429
2.073200, 8585.158287, 6362.201916
2.081600, 8653.941590, 6364.011668
2.084800, 8681.574480, 6366.105211
2.087600, 8705.385730, 6367.811281
2.084800, 8684.611497, 6366.824356
2.087200, 8699.565916, 6368.999684
2.085200, 8682.626594, 6370.749017
2.083600, 8666.956075, 6372.466125
2.082400, 8659.586886, 6373.933258
2.082400, 8658.599821, 6375.168507
2.080400, 8644.030554, 6375.960072
2.086800, 8699.450414, 6372.672856
2.085600, 8687.189856, 6373.026106
2.092000, 8739.771482, 6372.925629
2.093600, 8752.642662, 6372.795398
2.089200, 8713.094491, 6372.489213
2.098800, 8794.632087, 6371.888217
2.094000, 8752.660938, 6371.255997
2.098400, 8791.434091, 6371.005434
2.094000, 8753.142162, 6370.683384
2.095600, 8768.052575, 6370.276102
2.090400, 8746.032850, 6355.361641
2.089200, 8714.770262, 6355.988352
2.103600, 8832.278223, 6356.535323
